936535.36,-31.54,-31.54,0.00,0.18,0.00,18.53,0.01,24.04,18.54,-0.00,5.50,0.01,3584014541.55,0.00,51.06
936535.69,-31.54,-31.54,0.00,0.18,0.00,18.55,0.01,24.04,18.54,-0.00,5.50,0.01,3584014541.88,0.00,51.04
936536.02,-31.54,-31.54,0.00,0.18,0.00,18.55,0.01,24.04,18.54,-0.00,5.50,0.01,3584014542.21,0.00,51.04
936536.35,-31.54,-31.54,0.00,0.18,0.00,18.54,0.01,24.04,18.54,-0.00,5.50,0.01,3584014542.54,0.00,51.04
936536.68,-31.54,-31.54,0.00,0.18,0.00,18.54,0.01,24.04,18.54,-0.00,5.50,0.01,3584014542.87,0.00,51.04
936537.01,-31.54,-31.54,0.00,0.18,0.00,18.52,0.01,24.04,18.54,-0.00,5.50,0.01,3584014543.20,0.00,51.05
936537.34,-31.54,-31.54,0.00,0.18,0.00,18.52,0.01,24.04,18.54,-0.00,5.50,0.01,3584014543.53,0.00,51.08
936537.67,-31.54,-31.54,0.00,0.18,0.00,18.56,0.01,24.04,18.54,-0.00,5.50,0.01,3584014543.86,0.00,51.07
936538.00,-31.54,-31.54,0.00,0.18,0.00,18.55,0.01,24.04,18.54,-0.00,5.50,0.01,3584014544.19,0.00,51.09
936538.33,-31.54,-31.54,0.00,0.18,0.00,18.55,0.01,24.04,18.54,-0.00,5.50,0.01,3584014544.52,0.00,51.07
936538.66,-31.54,-31.54,0.00,0.18,0.00,18.53,0.01,24.04,18.54,-0.00,5.50,0.01,3584014544.85,0.00,51.05
936538.98,-31.54,-31.54,0.00,0.18,0.00,18.54,0.01,24.04,18.54,-0.00,5.50,0.01,3584014545.17,0.00,51.10
936539.31,-31.54,-31.54,0.00,0.18,0.00,18.54,0.01,24.04,18.54,-0.00,5.50,0.01,3584014545.50,0.00,51.09
936539.64,-31.54,-31.54,0.00,0.18,0.00,18.55,0.01,24.04,18.54,-0.00,5.50,0.01,3584014545.83,0.00,51.06
936539.97,-31.54,-31.54,0.00,0.18,0.00,18.54,0.01,24.04,18.54,-0.00,5.50,0.01,3584014546.16,0.00,51.07
936540.30,-31.54,-31.54,0.00,0.18,0.00,18.53,0.01,24.04,18.54,-0.00,5.50,0.01,3584014546.49,0.00,51.07
936540.63,-31.54,-31.54,0.00,0.18,0.00,18.52,0.01,24.04,18.54,-0.00,5.50,0.01,3584014546.82,0.00,51.07
936540.95,-31.54,-31.54,0.00,0.18,0.00,18.53,0.01,24.04,18.54,-0.00,5.50,0.01,3584014547.14,0.00,51.07
936555.20,-36.17,-36.17,0.33,0.18,80.00,18.52,0.01,39.00,18.54,-15.00,5.50,0.01,3584014561.40,888888.88,51.11
936555.54,-36.17,-36.17,0.00,0.18,80.00,18.53,0.01,39.00,18.54,-15.00,5.50,0.01,3584014561.73,0.00,51.09
936555.87,-36.17,-36.17,0.00,0.18,80.00,18.56,0.01,39.00,18.54,-15.00,5.50,0.01,3584014562.06,0.00,51.08
936556.19,-36.17,-36.17,0.00,0.18,80.00,18.52,0.01,39.00,18.54,-15.00,5.50,0.01,3584014562.39,0.00,51.12
936556.52,-36.17,-36.17,0.00,0.18,80.00,18.53,0.01,39.00,18.54,-15.00,5.50,0.01,3584014562.71,0.00,51.13
936556.85,-36.17,-36.17,0.00,0.18,80.00,18.54,0.01,39.00,18.54,-15.00,5.50,0.01,3584014563.04,0.00,51.11
936557.18,-36.17,-36.17,0.00,0.18,80.00,18.52,0.01,39.00,18.54,-15.00,5.50,0.01,3584014563.37,0.00,51.12
936557.51,-36.17,-36.17,0.00,0.18,80.00,18.56,0.01,39.00,18.54,-15.00,5.50,0.01,3584014563.70,0.00,51.11
936557.83,-36.17,-36.17,0.00,0.18,80.00,18.54,0.01,39.00,18.54,-15.00,5.50,0.01,3584014564.02,0.00,51.11
936558.16,-36.17,-36.17,0.00,0.18,80.00,18.53,0.01,39.00,18.54,-15.00,5.50,0.01,3584014564.35,0.00,51.13
936558.50,-36.17,-36.17,0.00,0.18,80.00,18.51,0.01,39.00,18.54,-15.00,5.50,0.01,3584014564.69,0.00,51.10
936558.83,-36.17,-36.17,0.00,0.18,80.00,18.53,0.01,39.00,18.54,-15.00,5.50,0.01,3584014565.02,0.00,51.09
936559.16,-36.17,-36.17,0.00,0.18,80.00,18.54,0.01,39.00,18.54,-15.00,5.50,0.01,3584014565.35,0.00,51.04
936559.48,-36.17,-36.17,0.00,0.18,80.00,18.54,0.01,39.00,18.54,-15.00,5.50,0.01,3584014565.68,0.00,51.05
936559.81,-36.17,-36.17,0.00,0.18,80.00,18.52,0.01,39.00,18.54,-15.00,5.50,0.01,3584014566.01,0.00,51.08
936560.14,-36.17,-36.17,0.00,0.18,80.00,18.52,0.01,39.00,18.54,-15.00,5.50,0.01,3584014566.33,0.00,51.09
936560.47,-36.17,-36.17,0.00,0.18,80.00,18.54,0.01,39.00,18.54,-15.00,5.50,0.01,3584014566.66,0.00,51.05
936560.80,-36.17,-36.17,0.00,0.18,80.00,18.54,0.01,39.00,18.54,-15.00,5.50,0.01,3584014566.99,0.00,51.07
936561.13,-36.17,-36.17,0.00,0.18,80.00,18.53,0.01,39.00,18.54,-15.00,5.50,0.01,3584014567.32,0.00,51.06
936561.46,-36.17,-36.17,0.00,0.18,80.00,18.53,0.01,39.00,18.54,-15.00,5.50,0.01,3584014567.65,0.00,51.04
936561.79,-36.17,-36.17,0.00,0.18,80.00,18.53,0.01,39.00,18.54,-15.00,5.50,0.01,3584014567.98,0.00,51.05
936562.11,-36.17,-36.17,0.00,0.18,80.00,18.55,0.01,39.00,18.54,-15.00,5.50,0.01,3584014568.30,0.00,51.06
