7/13/2017 11:38:42 AM	0.000000	0.000000	0	Per Client Request
7/13/2017 11:38:44 AM	0.000000	0.000000	0	Per Client Request
7/13/2017 11:38:45 AM	0.000000	0.000000	0	Per Client Request
