942006.25,-34.17,-27.62,0.00,0.17,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020023.10,0.00,48.66
942024.39,-34.27,-27.78,8.64,0.17,80.00,31.65,0.01,37.08,31.61,-0.00,5.50,0.00,3584020032.69,0.00,5.84
942032.30,-34.37,-27.94,19.82,0.18,80.00,31.65,0.01,37.08,31.61,-0.00,5.50,0.00,3584020045.95,0.00,0.22
942043.95,-34.47,-28.09,13.47,0.17,80.00,31.63,0.01,37.08,31.61,-0.00,5.50,0.00,3584020050.14,0.00,4.24
942045.60,-34.57,-28.25,95.06,0.17,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020051.79,0.00,2.23
942047.25,-34.67,-28.41,94.83,0.18,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020053.44,0.00,-0.17
942048.90,-34.77,-28.56,95.12,0.17,80.00,31.63,0.01,37.08,31.61,-0.00,5.50,0.00,3584020055.09,0.00,5.10
942066.42,-37.19,-32.37,217.06,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020072.61,888888.88,41.92
942076.28,-37.29,-32.52,15.90,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020082.47,0.00,-2.78
942077.93,-37.39,-32.68,95.35,0.18,80.00,31.64,0.01,37.08,31.61,-0.00,5.50,0.00,3584020084.12,0.00,3.39
942111.60,-37.46,-32.78,3.05,0.17,80.00,31.60,0.01,37.08,31.61,-0.00,5.50,0.00,3584020117.82,0.00,34.72
942112.59,-37.52,-32.88,95.30,0.17,80.00,31.63,0.01,37.08,31.61,-0.00,5.50,0.00,3584020118.81,0.00,39.75
942113.25,-37.57,-32.96,126.62,0.17,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020119.46,0.00,34.52
942113.90,-37.64,-33.06,153.96,0.17,80.00,31.59,0.01,37.08,31.61,-0.00,5.50,0.00,3584020120.12,0.00,34.69
942114.56,-37.71,-33.17,170.93,0.18,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020120.78,0.00,34.33
942115.22,-37.79,-33.30,189.84,0.17,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020121.44,0.00,51.89
942115.88,-37.87,-33.44,205.31,0.18,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020122.10,0.00,36.32
942116.54,-37.98,-33.59,239.74,0.17,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020122.76,0.00,38.55
942116.87,-38.03,-33.68,257.61,0.17,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020123.09,0.00,35.23
942117.20,-38.08,-33.76,260.88,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020123.41,0.00,34.47
942117.53,-38.14,-33.85,263.23,0.17,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020123.75,0.00,34.24
942117.86,-38.20,-33.94,269.81,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020124.08,0.00,34.25
942118.19,-38.25,-34.03,278.43,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020124.40,0.00,41.62
942118.52,-38.31,-34.12,281.97,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020124.73,0.00,36.03
942118.85,-38.37,-34.22,281.63,0.17,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020125.06,0.00,34.79
942119.18,-38.43,-34.31,281.15,0.17,80.00,31.63,0.01,37.08,31.61,-0.00,5.50,0.00,3584020125.39,0.00,34.25
942119.51,-38.49,-34.40,272.94,0.17,80.00,31.63,0.01,37.08,31.61,-0.00,5.50,0.00,3584020125.72,0.00,34.19
942119.84,-38.55,-34.49,265.38,0.17,80.00,31.63,0.01,37.08,31.61,-0.00,5.50,0.00,3584020126.05,0.00,34.40
942120.17,-38.60,-34.57,258.38,0.18,80.00,31.63,0.01,37.08,31.61,-0.00,5.50,0.00,3584020126.38,0.00,34.23
942120.50,-38.65,-34.66,255.53,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020126.71,0.00,37.27
942120.83,-38.70,-34.74,242.55,0.17,80.00,31.60,0.01,37.08,31.61,-0.00,5.50,0.00,3584020127.04,0.00,35.04
942121.48,-38.80,-34.89,227.21,0.17,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020127.70,0.00,34.30
942122.14,-38.89,-35.03,224.15,0.17,80.00,31.62,0.01,37.08,31.61,-0.00,5.50,0.00,3584020128.36,0.00,34.08
942122.80,-38.99,-35.19,236.50,0.17,80.00,31.63,0.01,37.08,31.61,-0.00,5.50,0.00,3584020129.01,0.00,34.20
942123.12,-39.04,-35.27,248.27,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020129.34,0.00,38.22
942123.45,-39.10,-35.35,249.93,0.18,80.00,31.63,0.01,37.08,31.61,-0.00,5.50,0.00,3584020129.67,0.00,35.22
942123.78,-39.15,-35.43,250.50,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020130.00,0.00,34.90
942124.11,-39.20,-35.52,253.58,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020130.33,0.00,38.56
942124.44,-39.25,-35.60,250.97,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020130.65,0.00,35.25
942125.09,-39.35,-35.75,233.16,0.17,80.00,31.63,0.01,37.08,31.61,-0.00,5.50,0.00,3584020131.31,0.00,34.21
942125.75,-39.45,-35.91,236.30,0.17,80.00,31.64,0.01,37.08,31.61,-0.00,5.50,0.00,3584020131.97,0.00,34.33
942126.08,-39.50,-35.99,250.34,0.17,80.00,31.61,0.01,37.08,31.61,-0.00,5.50,0.00,3584020132.30,0.00,34.34
