887157.26,-13.10,-13.10,0.00,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965163.45,0.00,20.30
887160.22,-13.20,-13.20,33.81,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965166.41,0.00,17.56
887162.19,-13.30,-13.30,50.56,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965168.39,0.00,46.66
887163.85,-13.40,-13.40,60.46,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965170.04,0.00,18.11
887165.50,-13.50,-13.50,60.61,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965171.69,0.00,35.65
887167.14,-13.60,-13.60,60.79,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965173.33,0.00,30.97
887168.79,-13.70,-13.70,60.61,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965174.99,0.00,23.76
887170.44,-13.80,-13.80,60.75,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965176.63,0.00,20.13
887172.09,-13.90,-13.90,60.68,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965178.28,0.00,36.03
887173.73,-14.00,-14.00,60.75,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965179.93,0.00,16.77
887175.71,-14.10,-14.10,50.56,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965181.90,0.00,22.64
887177.36,-14.20,-14.20,60.61,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965183.55,0.00,17.07
887179.01,-14.30,-14.30,60.53,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965185.20,0.00,16.11
887180.66,-14.40,-14.40,60.61,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965186.85,0.00,16.16
887182.72,-14.50,-14.50,48.71,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965188.91,0.00,16.06
887184.69,-14.60,-14.60,50.61,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965190.88,0.00,16.56
887186.67,-14.70,-14.70,50.66,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965192.86,0.00,35.63
887188.31,-14.80,-14.80,60.72,0.18,80.00,74.74,0.01,27.84,22.36,-0.00,5.50,0.01,3583965194.51,0.00,22.50
