938400.25,-36.77,-36.77,0.63,0.18,80.00,19.13,0.01,24.54,19.06,-0.00,5.50,0.02,3584016406.44,888888.88,50.81
938400.58,-36.77,-36.77,0.00,0.18,80.00,19.10,0.01,24.54,19.06,-0.00,5.50,0.02,3584016406.78,0.00,50.84
938400.92,-36.77,-36.77,0.00,0.18,80.00,19.12,0.01,24.54,19.06,-0.00,5.50,0.02,3584016407.11,0.00,50.82
938401.24,-36.77,-36.77,0.00,0.18,80.00,19.11,0.01,24.54,19.06,-0.00,5.50,0.02,3584016407.44,0.00,50.82
938401.57,-36.77,-36.77,0.00,0.18,80.00,19.08,0.01,24.54,19.06,-0.00,5.50,0.02,3584016407.77,0.00,50.81
938401.91,-36.77,-36.77,0.00,0.18,80.00,19.11,0.01,24.54,19.06,-0.00,5.50,0.02,3584016408.10,0.00,50.78
938402.23,-36.77,-36.77,0.00,0.18,80.00,19.10,0.01,24.54,19.06,-0.00,5.50,0.02,3584016408.43,0.00,50.80
938402.57,-36.77,-36.77,0.00,0.18,80.00,19.13,0.01,24.54,19.06,-0.00,5.50,0.02,3584016408.76,0.00,50.85
938402.89,-36.77,-36.77,0.00,0.18,80.00,19.13,0.01,24.54,19.06,-0.00,5.50,0.02,3584016409.09,0.00,50.88
938403.22,-36.77,-36.77,0.00,0.18,80.00,19.09,0.01,24.54,19.06,-0.00,5.50,0.02,3584016409.41,0.00,50.76
938403.55,-36.77,-36.77,0.00,0.18,80.00,19.09,0.01,24.54,19.06,-0.00,5.50,0.02,3584016409.74,0.00,50.82
938403.88,-36.77,-36.77,0.00,0.18,80.00,19.11,0.01,24.54,19.06,-0.00,5.50,0.02,3584016410.07,0.00,50.87
938404.21,-36.77,-36.77,0.00,0.18,80.00,19.11,0.01,24.54,19.06,-0.00,5.50,0.02,3584016410.40,0.00,50.84
938404.54,-36.77,-36.77,0.00,0.18,80.00,19.13,0.01,24.54,19.06,-0.00,5.50,0.02,3584016410.73,0.00,50.77
938404.87,-36.77,-36.77,0.00,0.18,80.00,19.10,0.01,24.54,19.06,-0.00,5.50,0.02,3584016411.06,0.00,50.80
938405.20,-36.77,-36.77,0.00,0.18,80.00,19.11,0.01,24.54,19.06,-0.00,5.50,0.02,3584016411.39,0.00,50.87
938405.53,-36.77,-36.77,0.00,0.18,80.00,19.11,0.01,24.54,19.06,-0.00,5.50,0.02,3584016411.72,0.00,50.74
938405.86,-36.77,-36.77,0.00,0.18,80.00,19.13,0.01,24.54,19.06,-0.00,5.50,0.02,3584016412.05,0.00,50.76
938406.19,-36.77,-36.77,0.00,0.18,80.00,19.12,0.01,24.54,19.06,-0.00,5.50,0.02,3584016412.38,0.00,50.73
938406.52,-36.77,-36.77,0.00,0.18,80.00,19.10,0.01,24.54,19.06,-0.00,5.50,0.02,3584016412.71,0.00,50.82
938406.85,-36.77,-36.77,0.00,0.18,80.00,19.10,0.01,24.54,19.06,-0.00,5.50,0.02,3584016413.04,0.00,50.83
938407.18,-36.77,-36.77,0.00,0.18,80.00,19.10,0.01,24.54,19.06,-0.00,5.50,0.02,3584016413.37,0.00,50.80
938407.51,-36.77,-36.77,0.00,0.18,80.00,19.10,0.01,24.54,19.06,-0.00,5.50,0.02,3584016413.70,0.00,50.80
938407.84,-36.87,-36.87,0.30,0.18,0.00,19.11,0.01,24.57,19.06,-0.00,5.50,0.02,3584016414.03,0.00,14.12
